Cnty,Pol,Mstr_Cust,Child_Cust,Voy,ATD,ETD,Bk,Clp_Svc,Fcr,Invoice_Nbr,Sts,Creation_Dt,look_up_date,day_of_week,due_date
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11805,2023-07-14,2023-07-13,117085,AOS,117085,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11805,2023-07-14,2023-07-13,117086,AOS,117085,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11805,2023-07-14,2023-07-13,117117,AOS,117085,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,HOME GOODS BUYING,HGBUY,11805,2023-07-14,2023-07-13,117189,AOS,117081,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,"MARSHALLS, INC",MSHALL,11805,2023-07-14,2023-07-13,117537,AOS,117533,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11805,2023-07-14,2023-07-13,117531,AOS,117523,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,HOME GOODS BUYING,HGBUY,11805,2023-07-14,2023-07-13,117192,AOS,117192,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,"MARSHALLS, INC",MSHALL,11805,2023-07-14,2023-07-13,117094,AOS,117092,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11805,2023-07-14,2023-07-13,117059,AOS,117054,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,"MARSHALLS, INC",MSHALL,11805,2023-07-14,2023-07-13,117536,AOS,117533,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,"MARSHALLS, INC",MSHALL,11805,2023-07-14,2023-07-13,117125,AOS,117125,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,"MARSHALLS, INC",MSHALL,11805,2023-07-14,2023-07-13,117533,AOS,117533,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,HOME GOODS BUYING,HGBUY,11805,2023-07-14,2023-07-13,117046,AOS,117046,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,"MARSHALLS, INC",MSHALL,11805,2023-07-14,2023-07-13,117385,AOS,117384,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11805,2023-07-14,2023-07-13,117382,AOS,117382,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,HOME GOODS BUYING,HGBUY,11805,2023-07-14,2023-07-13,117217,AOS,117215,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11805,2023-07-14,2023-07-13,117529,AOS,117523,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,HOME GOODS BUYING,HGBUY,11805,2023-07-14,2023-07-13,117191,AOS,117182,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11805,2023-07-14,2023-07-13,117383,AOS,117382,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,HOME GOODS BUYING,HGBUY,11805,2023-07-14,2023-07-13,117050,AOS,117046,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,HOME GOODS BUYING,HGBUY,11805,2023-07-14,2023-07-13,117197,AOS,117192,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,HOME GOODS BUYING,HGBUY,11805,2023-07-14,2023-07-13,117216,AOS,117215,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,HOME GOODS BUYING,HGBUY,11805,2023-07-14,2023-07-13,117274,AOS,117081,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,HOME GOODS BUYING,HGBUY,11805,2023-07-14,2023-07-13,117193,AOS,117192,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11805,2023-07-14,2023-07-13,117054,AOS,117054,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,HOME GOODS BUYING,HGBUY,11805,2023-07-14,2023-07-13,117182,AOS,117182,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,"MARSHALLS, INC",MSHALL,11805,2023-07-14,2023-07-13,117131,AOS,117125,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,HOME GOODS BUYING,HGBUY,11805,2023-07-14,2023-07-13,117218,AOS,117215,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,"MARSHALLS, INC",MSHALL,11805,2023-07-14,2023-07-13,117095,AOS,117092,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11805,2023-07-14,2023-07-13,117523,AOS,117523,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,HOME GOODS BUYING,HGBUY,11805,2023-07-14,2023-07-13,117215,AOS,117215,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11805,2023-07-14,2023-07-13,117524,AOS,117523,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,"MARSHALLS, INC",MSHALL,11805,2023-07-14,2023-07-13,117349,AOS,117349,SYDL739845,,,2023-07-13,Thursday,2023-07-14
NZ,AKL,NEWTON BUYING CORPORATION,NEWTON,11805,2023-07-14,2023-07-13,117057,AOS,117054,SYDL739845,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320593,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320589,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320599,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320604,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320622,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320600,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320595,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320597,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320607,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320609,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320592,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320623,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320608,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320615,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320584,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320614,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320612,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320583,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320585,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320601,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320620,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320611,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320580,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320596,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320579,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320588,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320610,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320616,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320606,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320581,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320594,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320618,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320625,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320590,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320619,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320602,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320628,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320587,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320626,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320586,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320617,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320582,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320613,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320624,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320605,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320621,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320598,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320603,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320591,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143667,2023-07-14,2023-07-13,320627,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143669,2023-07-14,2023-07-13,320634,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143669,2023-07-14,2023-07-13,320632,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143669,2023-07-14,2023-07-13,320635,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143669,2023-07-14,2023-07-13,320638,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143669,2023-07-14,2023-07-13,320641,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143669,2023-07-14,2023-07-13,320642,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143669,2023-07-14,2023-07-13,320640,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143669,2023-07-14,2023-07-13,320630,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143669,2023-07-14,2023-07-13,320636,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143669,2023-07-14,2023-07-13,320644,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143669,2023-07-14,2023-07-13,320647,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143669,2023-07-14,2023-07-13,320646,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143669,2023-07-14,2023-07-13,320631,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143669,2023-07-14,2023-07-13,320629,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143669,2023-07-14,2023-07-13,320648,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143669,2023-07-14,2023-07-13,320639,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143669,2023-07-14,2023-07-13,320645,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143669,2023-07-14,2023-07-13,320643,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143669,2023-07-14,2023-07-13,320637,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143669,2023-07-14,2023-07-13,320633,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143681,2023-07-13,2023-07-13,320847,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143681,2023-07-13,2023-07-13,320836,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143681,2023-07-13,2023-07-13,320832,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143681,2023-07-13,2023-07-13,320844,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143681,2023-07-13,2023-07-13,320849,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143681,2023-07-13,2023-07-13,320845,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143681,2023-07-13,2023-07-13,320848,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143681,2023-07-13,2023-07-13,320835,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143681,2023-07-13,2023-07-13,320851,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143681,2023-07-13,2023-07-13,320834,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143681,2023-07-13,2023-07-13,320842,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143681,2023-07-13,2023-07-13,320839,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143681,2023-07-13,2023-07-13,320843,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143681,2023-07-13,2023-07-13,320837,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143681,2023-07-13,2023-07-13,320840,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143681,2023-07-13,2023-07-13,320850,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143681,2023-07-13,2023-07-13,320841,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143681,2023-07-13,2023-07-13,320846,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143681,2023-07-13,2023-07-13,320833,AOS,,,,,2023-07-13,Thursday,2023-07-14
TH,LCB,FORD MOTOR COMPANY (THAILAND) LIMITED (FTM),XFORD,143681,2023-07-13,2023-07-13,320838,AOS,,,,,2023-07-13,Thursday,2023-07-14
NV,SGN,DRASTOSA COMERCIO DE ARTIGOS ESPORTIVOS LTDA,DSAQSP,542078,2023-07-13,2023-07-13,685849,AOS,,STSL078940,,,2023-07-13,Thursday,2023-07-14
NV,SGN,DRASTOSA COMERCIO DE ARTIGOS ESPORTIVOS LTDA,DSAQSP,542078,2023-07-13,2023-07-13,685849,AOS,,STSL078941,,,2023-07-13,Thursday,2023-07-14
ID,JKT,ASICS AMERICA CORPORATION,ATC,296606,2023-07-13,2023-07-13,564672,AOS,564672,MEXL069788,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,561821,AOS,561820,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,591383,AOS,643766,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,591415,AOS,643766,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,442480,AOS,442476,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,602301,AOS,602294,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,602295,AOS,602293,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,602305,AOS,602294,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,446664,AOS,446672,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,488384,AOS,488454,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,442547,AOS,442541,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,602301,AOS,602293,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,591445,AOS,643766,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,458516,AOS,458502,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,442513,AOS,442508,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,602295,AOS,602294,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,602303,AOS,602293,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,442465,AOS,442463,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,591375,AOS,643766,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,561822,AOS,561826,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,602303,AOS,602294,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,591373,AOS,643766,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,442542,AOS,442541,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,442512,AOS,442508,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,446679,AOS,446672,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,446675,AOS,446672,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,591390,AOS,643766,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,535467,AOS,535473,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,561825,AOS,561823,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,442518,AOS,442508,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,442543,AOS,442541,,,,2023-07-13,Thursday,2023-07-14
NV,HPZ,BLUE STAR IMPORTS L.P. - MIX SIN,AEOMIX,540875,2023-07-13,2023-07-13,442468,AOS,442463,,,,2023-07-13,Thursday,2023-07-14
